인공지능(AI) 앵커가 뉴스 진행…“진짜 앵커는 고향 갔다”
"한컴 ""인공지능 사업 임직원 머리 맞대자""··· AI 테크데이 개최"
인공지능으로 복잡한 미생물 대사 과정 풀었다
한국 인공지능의 성지 ‘이곳’ 뜬다…한국판 헤이스밸리 어디길래
"“이젠 M7 아닌 AI5”…한투운용 인공지능 5대장 투자 ETF, 수익률 고공행진"
"문체부, 국제 사회 이해와 소통에 인공지능 활용"
"천안시, 시청 민원실에 인공지능 방역로봇 설치"
'실연'은 무슨 맛? 日서 'AI빵' 나왔다…인공지능으로 연애 감정 분석
"기업 내 ‘인공지능’ 도입 답보 상태, 40%는 여전히 ‘검토’ 단계"
"韓, 2025년 멀티미디어 부호화 국제표준화회의 유치"
"목암생명과학연구소-이화여자대학교, 인공지능 기반 신약개발 연구 업무협약 체결"
"샌즈랩, 인공지능 사이버 보안 전문가 'SANDY' 개발"
"경북도 ""2026년까지 도내 인공지능 전문기업 40개 집중 육성"""
홈택스에 인공지능 도입…소상공인에 세정지원도
"""내 취향 맞는 음식, 인공지능이 추천""…요기요, 4년 만에 앱 개편"
서울사이버대 'AI 선도대학 원년' 선포 통한 인공지능 기반 교육 혁신
"케이카, 작년 영업이익 590억…전년 대비 17.9%↑"
"달성군, 보건복지부 ‘AI 복지상담’ 시범사업 선정"
신동빈의 AI 특명…롯데쇼핑 야심작 ‘라일락’ 밑그림
"“AI 쇼호스트가 팝니다” 롯데홈쇼핑, 신규프로그램 론칭"
"청송군, 인공지능 활용 '치매돌봄 지원사업' 확대"
광주 인공지능 융복합지구에 지식산업센터 건립
[발언대]인공지능(AI) 시대에 즈음하여
"함샤우트 글로벌, 인공지능 활용 인식 설문조사 “생성형 AI로 업무 생산성 높아져”"
치아 교정에도 K-인공지능 솔루션 쓰인다
"하나팩스, 두 번째 AI 인공지능 기술 도입"
"대전 대덕구, 인공지능 스피커로 어르신 생명 구조"
"AI 수석과학자 ""인공지능, 곧 인간 대체하지 않을 것"""
"AI 반도체 수혜주 엔비디아, 아마존 누르고 미국 시총 4위 등극"
"인천시, 인공지능(AI) 기술 기반의 '피난 유도 통합 시스템' 마련"
"웨이센, 중동 최대 의료 전문기업 메가마인드와 제품 공급계약 체결"
[초점] 올해 인공지능에 투자한 부자들이 떼돈 벌었다
"2024년 주목해야 할 3가지 인공지능 핵심 트렌드?...""소형언어모델, 멀티모달 AI, 과학에서 AI"""
"국제인공지능윤리협회, 제1회 AI 리더스 포럼 개최"
세계 최대 규모 수면다원검사 데이터셋 구축…이미지 기반 인공지능 알고리즘 개발
[전남일보]“GPT 기반 인공지능 챗봇·버스정보 이용하세요”
"[2024 제약바이오] ⑬JW중외제약, 인공지능 전환(AX)에 집중"
"닛케이 2.6% 랠리…손정의 ARM, 인공지능 2.0 주도권"
"올트먼, AI칩 제조에 9000조원 펀딩…삼성·SK 큰 장 서나"
"올해 한달새 3만4천명 해고…“인공지능에 돈 쏟아붓더니, 우려가 현실로”"
"“인공지능 벤처기업, 광주에 모여라”"
"[사이언스게시판] NST, 인공지능 통합 교육 과정 운영 外"
"""인공지능은 민감정보 파수꾼""···파수, 'AI바우처' 수요기업 모집"
인공지능 연구거점 세우고 AI 일상화 프로젝트 본격 추진… 글로벌 R&D 예산 1.8조 투입한다
글로벌 완성차 업체 겨냥한 韓기업의 인공지능 기술은?
인공지능 맞춤형 뷰티 어디까지 왔나?
‘생성형 AI’ 덕에 롯데백화점 실내외에 봄꽃 활짝
전통주의 혁신...인공지능이 술 빚는 시대
"청주시, ‘인공지능 기반’ 어르신 건강 관리"
"BMS, 인공지능 이용 분자 접착제 신약개발 제휴"
"김용경 대전 서구갑 예비후보, 인공지능 활용한 선거운동 비법 공개"
"시흥시, 여성 직업교육훈련생 모집…인공지능·SW코딩 등"
"경기도, 1인가구 지원 확대…인공지능 노인말벗서비스 신규 도입 및 1인가구 병원 안심동행 확대"
"엔비디아 'Chat with RTX' 데모 공개, 개인화된 인공지능 챗봇"
"광주, AI산업융합사업단 이용자 모집"
SK하이닉스도 ‘MWC2024’ 참전…삼성전자와 AI 칩 시장 선점 대격돌
이스트소프트 AI 휴먼과 '하이퍼클로바X'가 만난다... 일상을 바꾸는 서비스로 인공지능 생태계 확장한다
"루닛, 유럽영상의학회서 인공지능 영상분석 솔루션 연구초록 5편 공개"
"AI업계, ‘정치 이미지’ 생성 제한 추진"
인공지능·천체관측… 부산과학관 캠프 '풍성'
"경기도, 도내 163만 1인가구 위해 '인공지능 노인말벗서비스' 등 39개 과제 추진"
"경상북도, 인공지능 로봇산업 연구개발·인력 양성"
"장성, '인공지능·사물인터넷(AI-IoT) 기반 스마트 기기 활용 어르신 '만성질환관리' 제공"
인공지능을 정치에 어떻게 활용해 볼까?
"이상완 카이스트 교수팀 ""인간의 인지기능을 '인공지능'에 이식할 수 있다"""
"현대카드, 인간과 인공지능 결합 2월 문화 이벤트 개최"
인공지능이란 '누구'인가?
