"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
"광주광역시, 푸드테크로 미래신성장 이끈다"
[스타트업 톡톡!] 내게 딱맞는 영양제…푸드프린터로 ‘뚝딱’
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"익산시·한국푸드테크협의회·서울대학교 푸드테크센터, 업무협약 체결"
"요기요, 전준희 신임 대표 선임…美 실리콘밸리서 활동한 '테크 전문가'"
"광주시 첨단 푸드테크, 미래신성장산업 육성 원년 선언"
"광주시, 푸드테크 미래 신성장으로 육성 지원"
"광주시, 푸드테크로 미래신성장 이끈다"
"식물기반 대체식품, 케어푸드, 간편식...지자체 '푸드테크' 육성 박차"
"백종원 대표와 충남도, 푸드데크 생태계 조성위해 손잡았다"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
[연윤열의 푸드톡톡(Food Talk Talk)] 기능성 전성시대
광주시 '김치산업 3대 추진전략' 푸드테크 미래 신성장 견인
"광주시, 푸드테크로 미래신성장 이끈다"
"아워홈 ""글로벌 푸드&헬스테크 기업으로 진화한다"""
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
"한화 김동선, 로봇 이어 푸드테크 신사업 낙점"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"더테이스터블, 한화푸드테크로 사명 변경..김동선 부사장 주력사업 집중"
"한화 김동선의 더테이스터블, '한화푸드테크'로 사명 변경"
"한화 3남 김동선, ‘푸드테크’ 키운다…“향후 식품산업 경쟁력 될 것”"
"한화, 신사업 ‘푸드테크’에 주력…“450조 원 글로벌 시장 공략”"
"한화 3남 김동선 야심작, ‘한화푸드테크’ 출범… “식음 서비스에 첨단기술 접목”"
더테이스터블 '한화푸드테크'로 사명 변경…글로벌 시장 적극 공략
"한화 3男 김동선의 도전 ""식품산업 첨단화""...한화푸드테크 출범"
"""유통·건설·로봇 이어 이번에는 푸드테크""…한화 3남 김동선, '한화푸드테크' 이끈다"
"한화호텔앤드리조트, ‘한화푸드테크’ 공식 출범…글로벌시장 공략 가속"
"더테이블, '한화푸드테크'로 재탄생 ""식품에 첨단기술 접목"""
"푸드테크 시장 잡기 나선 한화, '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 사명 변경... ""한화 김동선 부사장이 공 들이는 주요 신사업 '푸드테크'로 글로벌 시장 공략!"""
"한화푸드테크 출범...한화 김동선, 신사업 도전"
김동선의 신사업 ‘푸드테크’ 출격…“위험한 작업 로봇으로 대체”
"한화리조트, 자회사 '한화푸드테크' 출범…글로벌 영역 확장"
"더테이스터블, 한화푸드테크로 사명변경"
"경북대, 한·베 푸드테크 공동연구 촉진 4자 업무협약"
"[Biz뷰] 치킨에 진심인 푸드나무, 신사업으로 점프업 '쾌속질주'"
"고양시, '푸드혁신센터' 건립 추진…국비 확보 총력"
"""프리미엄 K-푸드 브랜드가 되고 싶어요"""
괴산군 '푸드테크 연구지원센터' 유치 나선다
"괴산군, 푸드테크 연구지원시설 유치전 '가세'"
2026년까지 ‘푸드테크 연구지원센터’ 전국 3곳 들어선다
"2024 창업시장, 조리로봇 활용한 푸드테크 여전히 강세"
"이그니스, 美 '팬시푸드쇼 2024' 참가"
"롯데중앙연구소, 푸드테크 스타트업 지원"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"푸드테크 기업 '식신', 2024 별 맛집 6007곳 공개"
국가식품클러스터에 푸드테크산업 생태계 조성 본격화
"괴산군, 105억 대 푸드테크 연구지원센터 유치 박차"
"포항시, 미래 신산업 ‘푸드테크’ 육성 … 관계기관 머리 맞댔다"
"롯데중앙연구소, 푸드테크 스타트업 기술 지원"
"괴산군, '푸드테크 연구지원센터' 유치 팔걷어"
"과천시 창업지원센터와 서울대학교 푸드테크센터‧한국푸드테크협의회, 업무협약 체결"
"고양특례시, 고양푸드혁신센터 건립 타당성 연구용역 최종보고회 개최"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"[특집] 전남 문화·관광·푸드, '전 세계로 이어진다'"
"화성까지 가는 먼 길, 우주인 식단 관리할 푸드테크 쏟아진다"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"CES2024가 제시한 주요핵심 기술, 푸드테크"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"롯데중앙연구소, 푸드테크 스타트업에 기술 지원 실시"
"퓨처센스, 에스엠해썹과 푸드테크 DX 플랫폼 사업 MOU"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"춘천시·강원대, 푸드테크산업 인재 양성 업무협약"
"[유통가 테크-②] '식품의 혁신' 푸드테크…""대체식품 화두…법규 마련 시급"""
상장 준비 완료한 푸드테크 기업 이그니스…주관사는 하나증권
"춘천시-강원대, 푸드테크 협약체결…인력양성 협력"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"롯데중앙연구소, 푸드테크 스타트업 상생 위해 기술 지원 실시"
"롯데중앙연구소, 푸드테크 스타트업 상생 위해 기술 지원 실시"
"익산시, 푸드테크 전문인력 양성을 위해 머리 맞대"
"""경북 푸드테크산업 육성과 지원을"""
"익산시, 푸드테크산업 생태계 조성에 나선다."
콩·호박으로 만든 ‘식물성 달걀’ 맛은?… ‘2023 코리아 푸드테크 아이디어 공모전’ 수상작들
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"에스앤에스랩·심플플래닛, 미국 플러그앤플레이와 '푸드테크 특화 플랫폼' 구축 MOU 체결"
"[지방의회]이칠구 경북의원, 푸드테크산업 육성 및 지원 조례안 발의"
"익산시, 푸드테크산업 생태계 조성 본격 시동"
"미래 신산업 '푸드테크' 토론의 장 열렸다…포항·관계기관, 산업 규제개선·육성 논의"
"강원대-춘천시, 춘천 푸드테크산업 인재 양성 업무협약 체결"
포항 푸드테크 산업 육성 방안 산·학·연·관 머리 맞대다
"광주시, 푸드테크로 미래신성장 이끈다"
인천공항 푸드코트의 '보이지 않는 손'[설리의 트렌드 인사이트]
"경기도농수산진흥원, 푸드테크업계 '친환경 로컬푸드' 선호"
"포항시, 푸드테크 사업 육성으로 미래 신산업 선점"
"아워홈, 글로벌 푸드·헬스테크 기업으로 도약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"경기도농수산진흥원 ""푸드테크업계, 친환경 로컬푸드 선호"""
"익산시, 푸드테크 전문인력 인력 연계 방안 강구"
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
"광주광역시, 푸드테크로 미래신성장 이끈다"
[스타트업 톡톡!] 내게 딱맞는 영양제…푸드프린터로 ‘뚝딱’
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"익산시·한국푸드테크협의회·서울대학교 푸드테크센터, 업무협약 체결"
"요기요, 전준희 신임 대표 선임…美 실리콘밸리서 활동한 '테크 전문가'"
"광주시 첨단 푸드테크, 미래신성장산업 육성 원년 선언"
"광주시, 푸드테크 미래 신성장으로 육성 지원"
"광주시, 푸드테크로 미래신성장 이끈다"
"식물기반 대체식품, 케어푸드, 간편식...지자체 '푸드테크' 육성 박차"
"백종원 대표와 충남도, 푸드데크 생태계 조성위해 손잡았다"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
[연윤열의 푸드톡톡(Food Talk Talk)] 기능성 전성시대
광주시 '김치산업 3대 추진전략' 푸드테크 미래 신성장 견인
"광주시, 푸드테크로 미래신성장 이끈다"
"아워홈 ""글로벌 푸드&헬스테크 기업으로 진화한다"""
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"한화, 3남 김동선이 공 들이는 ‘푸드테크’ 키운다"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
더테이스터블 새 이름 '한화푸드테크'.. 해외사업 확장
푸드테크기업 '한화푸드테크' 출범...글로벌 시장 적극 공략
"한화 김동선 부사장, 신사업 '푸드테크'로 글로벌 시장 공략 나선다"
"'식음에 기술 접목' 한화푸드테크 출범, 푸드테크 시장 적극 공략한다"
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 사명 변경... ""한화 김동선 부사장이 공 들이는 주요 신사업 '푸드테크'로 글로벌 시장 공략!"""
푸드테크 전문기업 한화푸드테크 출범...글로벌시장 공략
"한화푸드테크, 푸드테크 전문기업  출범...글로벌 시장 적극 공략"
한화 3남 김동선의 미래 먹거리… ‘한화푸드테크’ 출범
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"""유통·건설·로봇 이어 이번에는 푸드테크""…한화 3남 김동선, '한화푸드테크' 이끈다"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
미래식품 대중화에 나선 푸드테크 스타트업
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"더테이스터블, 한화푸드테크로 사명변경"
"경북대, 한·베 푸드테크 공동연구 촉진 4자 업무협약"
"고양시, '푸드혁신센터' 건립 추진…국비 확보 총력"
"[Biz뷰] 치킨에 진심인 푸드나무, 신사업으로 점프업 '쾌속질주'"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"롯데중앙연구소, 푸드테크 스타트업 지원"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"푸드테크 기업 '식신', 2024 별 맛집 6007곳 공개"
국가식품클러스터에 푸드테크산업 생태계 조성 본격화
괴산군 '푸드테크 연구지원센터' 유치전 돌입...미래성장 동력 마련
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"[특집] 전남 문화·관광·푸드, '전 세계로 이어진다'"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"화성까지 가는 먼 길, 우주인 식단 관리할 푸드테크 쏟아진다"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"포항시, 푸드테크 산업 육성방안 토론회 개최"
"고양시, 고양푸드혁신센터 건립 타당성 연구용역 최종보고회"
"푸드테크업체 이그니스, 상장 준비 착수"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"[유통가 테크-②] '식품의 혁신' 푸드테크…""대체식품 화두…법규 마련 시급"""
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"괴산군, 푸드테크 연구지원센터 유치 팔 걷어"
상장 준비 완료한 푸드테크 기업 이그니스…주관사는 하나증권
"춘천시-강원대, 푸드테크 협약체결…인력양성 협력"
"롯데중앙연구소, 푸드테크 스타트업 상생 위해 기술 지원 실시"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"떠오르는 혁신, 푸드테크"
"푸드테크업계, 친환경 로컬푸드 선호"
춘천시 푸드테크연구지원센터 유치 나서…미래 농업 성장 꾀한다
충남도 백종원과 함께 푸드테크산업 이끈다
"에스앤에스랩·심플플래닛, 미국 플러그앤플레이와 '푸드테크 특화 플랫폼' 구축 MOU 체결"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
"광주시, 푸드테크로 미래신성장 이끈다"
"충남도, 푸드테크연구지원센터 유치 시동 ··· 백종원 대표 지원"
"아워홈, 글로벌 푸드·헬스테크 기업으로 도약"
"포항시, 미래 신산업 '푸드테크' 시장 선점 속도낸다"
인천공항 푸드코트의 '보이지 않는 손'[설리의 트렌드 인사이트]
"경기도농수산진흥원, ""푸드테크업계, 친환경 로컬푸드 선호"""
"경기도농수산진흥원 “푸드테크업계, 친환경 로컬푸드 선호”"
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"포항시, 푸드테크 사업 육성으로 미래 신산업 선점"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
이칠구 경북도의원 “푸드테크산업 패권 선점으로 경북의 100년 미래 밝혀”
"경기도농수산진흥원, ""푸드테크업계, 친환경 로컬푸드 선호"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
"신 K푸드로 부상한 냉동김밥, 정부 지원 업고 날개 단다"
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"광주시 첨단 푸드테크, 미래신성장산업 육성 원년 선언"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"광주시, 푸드테크로 미래신성장 원년 삼는다"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"블루포인트, 누적 투자 포트폴리오 331개...""딥테크·인구문제 집중할 것"" [넘버스]"
"광주시, 푸드테크로 미래신성장 이끈다"
"롯데중앙연구소, 푸드테크 스타트업에 기술지원 실시"
"식물기반 대체식품, 케어푸드, 간편식...지자체 '푸드테크' 육성 박차"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
규제개선 과제 적극 발굴해 '푸드테크'산업 선도
"백종원 대표와 충남도, 푸드데크 생태계 조성위해 손잡았다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
"푸드테크업체 이그니스, 상장 준비 착수"
"푸드테크 스타트업 ‘코랄로’, 서울 레스토랑에 국내 최초 대체 생선 필렛 메뉴 선보인다"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"""푸드테크 산업 활성화, 머리 맞대자"""
"롯데중앙연구소, 푸드테크 스타트업 상생...기술 지원 실시"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"""푸드테크 스타트업과 상생""..롯데중앙연구소 혁신기업 기술지원"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"괴산군, 농축산부 푸드테크 연구지원센터 적극 유치"
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 백종원과 함께 푸드테크산업 이끈다"
"충남도, 예산군·더본코리아·공주대와 ‘푸드테크 산업육성’ 협약"
"춘천시-강원대, 푸드테크 산업 인재 양성 상호협력"
신성델타테크 주가 달리는 말...외국인 매수폭발 '눈길'
"AI 푸드테크 기술, 김치 산업에도 활용... 품질·생산성 UP!"
"충남도, 더본코리아 등과 푸드테크산업 이끈다"
식품 만난 첨단기술…경기도농수산진흥원 선정 '푸드테크 아이디어'는
"아워홈, 글로벌 푸드&헬스테크 기업으로 진화"
"[포토뉴스]강원대-춘천시, 푸드테크산업 인재 양성 협약"
"춘천시-강원대, 푸드테크 인재 육성 협약"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"포항시, 미래 첨단기술 융합 푸드테크 시장 선점 잰걸음"
"이칠구 경북도의원, 푸드테크산업 육성 및 지원 조례안 발의"
‘광주의 맛’ 중심 첨단기술까지 무장한 푸드테크 키운다
"광주광역시, 푸드테크로 미래신성장 이끈다"
“경북을 세계적 푸드테크산업 중심지로”
"푸드테크 기업 마켓보로 ""작년 매출 887% 증가"""
광주시 “광주김치 육성해 ‘푸드테크’ 키운다”
[포토뉴스] 춘천시-강원대 푸드테크 산업 인재 육성 협력 협약
"푸드테크 스타트업 코랄로, '스타일비건'서 국내 최초 대체 생선 필렛 메뉴 선봬"
"포항시, 푸드테크 사업 집중 육성으로 미래 신산업 선점"
"광주광역시, 푸드테크로 미래신성장 이끈다"
"이칠구 도의원 ""푸드테크산업 패권 선점으로 경북 미래 100년 책임"""
"광주광역시, 푸드테크로 미래신성장 이끈다"
첨단기술 접목 ‘푸드테크’ 신성장 이끈다
"아워홈 ""본격 해외진출…글로벌 푸드·헬스테크 기업 진화"""
"경기도농수산진흥원, ""푸드테크업계 친환경 로컬푸드 선호"""
"'200조 산업' 국내 기후테크, 어디까지 왔을까"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"[전남일보]광주시, 첨단기술 접목 ‘푸드테크’ 미래신성장 육성"
"광주시, 푸드테크로 미래신성장 이끈다"
"충남도-백종원, 푸드테크 연구지원센터 유치 '맞손'"
"아워홈, 글로벌 푸드&헬스테크 기업 위한 행보 박차"
"광주광역시, 푸드테크로 미래신성장 이끈다"
강원대 춘천시와 '춘천 푸드테크산업 인재 양성 위한 업무 협약' 체결
"경기도농수산진흥원, 시장 놀라게 한 'K-푸드 아이디어' 공모전 개최"
"""셰프 파스타랑 똑같은데?""…푸드테크 장벽 낮춘다"
"한화 3남 김동선 ""푸드테크로 사회문제 해결""…한화푸드테크 '출범'"
한화家 3남 ‘푸드테크’ 키운다…한화푸드테크 출범
"한화 3남 김동선의 신사업 '푸드테크' 닻 올렸다…""로봇+식품"""
"""인도인 입맛 사로잡았다""…매장 50개 세운 'K푸드' 정체"
"더테이스터블, 한화푸드테크로 변경…김동선 부사장 주력사업"
"바이오 푸드테크 심플플래닛, 80억원 규모 '프리A' 투자 유치"
"한화 3남 김동선의 야심작, ‘한화푸드테크’ 출범"
"'푸드테크'에 꽂힌 김동선, 글로벌 시장 정조준"
"""한화푸드테크 출범""…한화 3남 김동선의 '외식+테크 전략' 속도"
"'한화 3남' 김동선, 한화푸드테크 신사업 공략나선다"
한화 3남 김동선 다음 스텝은 푸드테크...'한화푸드테크' 출범
"한화 3남 김동선, '한화푸드테크'로 도약 날개 달까"
"푸드테크 전문기업 '한화푸드테크' 출범, 글로벌 시장 적극 공략"
한화 김동선 부사장의 신사업 '한화푸드테크' 출범…글로벌 시장 공략
김동선 '진두지휘' 한화푸드테크 본격 출범…로봇·AI·푸드 등 신사업 '시동'
"한화호텔앤드리조트 자회사 더테이스터블, '한화푸드테크'로 사명 변경"
"한화H&R 더테이스터블, 푸드테크 기업 '한화푸드테크' 출범"
"더테이스터블, 한화푸드테크로 재탄생... 450조 글로벌 시장 공략"
"한화 김동선, 주력사업 '푸드테크' 시장 육성 나서…'한화푸드테크' 출범"
"더테이스터블, 푸드테크 전문 기업 탈바꿈...'한화푸드테크' 출범"
"㈜아이티팩토리, 한국할랄인증원서 ‘푸드테크와 할랄식품’ 강연 펼쳐"
애물단지 화동 2571 푸드테크로 돌파?
"한화푸드테크, ‘식품, 첨단기술을 만나다’라는 슬로우 건으로 푸드테크 전문기업으로 출범"
"""케이-푸드플러스 수출 135억 달러 달성 적극 지원"""
"""미래 식탁 책임진다""…푸드테크 AI와 만나면[미래on]"
"과천시 창업지원센터, 서울대 푸드테크센터·한국푸드테크협의회 업무협약"
"푸드테크 스타트업, 감성 마케팅으로 고객과의 소통 확대"
"네이피, ‘픽찌 표고버섯 피클’로 K-푸드 열풍 이어"
"[차세대 유통리더 리포트] ""맵탱 만들고, 푸드테크 이끌고"" 삼양식품家 3세 전병우"
"푸드테크 스타트업, 저당·저칼로리·비건 등 앞세워 건강한 먹거리 시장 주도"
괴산군 '푸드테크 연구지원센터' 유치에 도전
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"숙명여대, 푸드테크 스타트업 '레디블룸'과 기술이전 및 공동연구 MOU맺어"
"숙명여대, 푸드테크와 ‘여성용 그래놀라바’ 산학협력 맞손"
"괴산군, '푸드테크 연구지원센터' 유치 집중"
"괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"농식품부, 올해 푸드테크 예산 11% 증액·연구지원센터 구축"
"충북 괴산군, 푸드테크 연구지원센터 유치 팔걷어"
"과천시, 푸드테크 창업기업에 대한 사업 지원 방안 마련과 기업 육성 위한 업무협약 체결"
"[기획] 도미노피자, IT기술 도입으로 푸드테크 강화"
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"경기 농수산진흥원 ""푸드테크 활용해 친환경 판로 개척"""
"스테이정글 푸드랩, CES 2024 전시참여 성료"
"과천시 창업지원센터-서울대학교 푸드테크센터-한국푸드테크협의회, 푸드테크 창업기업 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치 나서"
"익산시, 푸드테크산업 생태계 조성 시동"
"롯데중앙연구소, 푸드테크 스타트업 상생 나서…기술 지원 실시"
"경북대 한방바이오융합진흥원, ‘한·베 푸드테크 공동연구 촉진’ 4자 업무협약 체결"
"괴산군, 푸드테크 연구지원센터 유치에 총력"
"포항시, 미래 신산업 ‘포항 푸드테크 산업 육성방안’ 토론회 열어"
"춘천시, 강원대와 푸드테크 산업 인재 양성 상호협력"
"푸드테크업체 이그니스, 상장 준비 착수"
"푸드테크 스타트업 ‘코랄로’, 서울 레스토랑에 국내 최초 대체 생선 필렛 메뉴 선보인다"
"포항시, 푸드테크 사업 집중 육성 … 미래 신산업 선점"
"'맛·첨단기술 접목' 광주시, 푸드테크 미래 신성장 육성"
"""푸드테크 산업 활성화, 머리 맞대자"""
"롯데중앙연구소, 푸드테크 스타트업 상생...기술 지원 실시"
"요기요, ‘테크 전문가’ 전준희 신임 대표 선임"
"""푸드테크 스타트업과 상생""..롯데중앙연구소 혁신기업 기술지원"
"춘천시-강원대학교, 푸드테크산업 인재 양성 MOU 체결"
"괴산군, 농축산부 푸드테크 연구지원센터 적극 유치"
“백종원과 함께 푸드테크 생태계 조성해 볼께유”
"이칠구 경북도의원, 푸드테크산업 육성·지원 조례안 발의"
"충남도, 백종원과 함께 푸드테크산업 이끈다"
"충남도, 예산군·더본코리아·공주대와 ‘푸드테크 산업육성’ 협약"
"춘천시-강원대, 푸드테크 산업 인재 양성 상호협력"
