"""이어폰만 꽂아도 통역이?""…AI 폰 이어 'AI 버즈'도 나올까"
"[까다로운 IT] 완벽하게 그림 그리는 AI, DALL.E 2 작동 원리"
트위터 장악한 '달리 미니(DALL-E mini)'가 뭐길래?
"""붙이고, 자르고, 늘리고""...진화하는 DALL-E"
"""AI는 외계어를 사용한다""…DALL-E 2가 생성하는 비밀 언어"
"구글, 'DALL-E 2'와 경쟁하는 'Imagen' 발표"
"[기고] 그림 그리는 딥러닝 모델, DALL-E 2"
"Dall-E 말고 미드저니 말고 , 카카오 ‘비 에디트’"
"달리(DALL-E) 아성 넘는 LG, 초거대 멀티모달 '엑사원' 기반 연구 활발"
"""달리(DALL-E)만 있나?""...AI 아트 생성기 10선"
"오픈AI, 텍스트를 고해상도 이미지로 생성하는 AI 시스템 'DALL-E 2' 개발"
"Meet DALL-E, the A.I. That Draws Anything at Your Command"
인공지능 Dall-E의 섬뜩한 그림…딥페이크 식별 갈수록 어려워져
"그림 그리는 AI ‘DALL·E’, 저작권 문제 없을까?"
"[초점] 빅테크, 딥페이크 차단 경쟁...오픈AI, 선거에 챗GPT 사용 '원천봉쇄'"
Multimodal AI race intensifies with OpenAI’s latest image generator
"오픈AI, 이미지 생성 AI 'DALLE 3' 발표..챗GPT와 통합, 프롬프트 창에서 입력하면 바로 이미지 뚝딱!"
"ChatGPT Can Now Generate Images, Too"
"[이슈플러스]급팽창하는 생성형 AI 콘텐츠…저작권 문제, 수면 위로"
"AI 위협, 현실이 된 美대선… ‘바이든 딥페이크 음성’ 유포"
"네이버, 클로바X 플러그인 ‘스킬’ 대폭 확대…“쏘카에서 렌트한다”"
"인티그리트, 신개념 AI 하드웨어 '스텔라' 출시"
"오픈AI, 美 민주당 경선 후보 '챗봇' 차단…대선 관련 첫 조치"
DALL-E2 이용자 확대하고 유료화도 추진한다
"[AI 리뷰] 오픈AI, 글 쓰는 GPT-3에서 진화... 텍스트 읽고 그림 그리는 AI 모델 'DALL·E' 및 'CLIP' 공개"
"오픈AI, 앤드류 응도 놀란 DALL·E 공개...GPT-3 원리로 획기적인 이미지 제작 혁신"
자유시장 논리의 '무대포'…'기초학문' 붕괴한다
"“AI, 생일 축하 노래 만들어줘”"
AI 위협 현실화된 美대선…‘바이든 딥페이크 음성’ 유포
"'XXXGPT', '챗GPT XXX' 누구나 쓴다!....美 특허청, 오픈 AI 'GPT '상표 등록 거부!!"
"AI 예술, 첨단 기술과 만난 예술일까 무의미한 합성물일까"
Google Joins Effort to Help Spot Content Made With A.I.
오픈 AI CEO가 말하는 챗GPT의 매력 '무료'다
The Race to Prevent ‘the Worst Case Scenario for Machine Learning’
"누구나 크리에이티브 디렉터가 될 수 있는 시대… AI는 우리의 친구인가, 적인가 [박윤진_서울라이터]"
무서운 주사 알약으로…노보노디스크부터 셀트리온까지 제형 변경 도전
"MS, 정확도 조정 가능한 챗봇 '데우칼리온' 추가...""정확도 낮추면 창의적 글쓰기 가능"""
[여기는 워싱턴] ﻿美 대선 AI 이용 딥페이크 혼란 현실로...진위 구분 불가 시대 예고
"문장 입력해 2초만에 '이미지' 뚝딱…ETRI, 초고속 생성형 시각지능 모델 공개"
'팰월드' 성공이 말하는 것
AI 창작물의 저작권은 누구에게 있을까
달리(DALL·E)
"최고 팝스타 스위프트도 '딥페이크 성범죄' 피해... 미국 정계 ""강하게 규제해야"""
"오픈AI, 美 대선 개입 우려 해소 ‘총력’"
복합문화공간 양주 헤세의 정원에서 만나는 AI와 인간이 함께 그린 '헤세의 정원 展'
"인티그리트, 신개념 생성형 AI 하드웨어 ‘V스텔라’ 상용화"
"한국교원대 음악교육과 최진 교수, 한국명예위원으로 초청"
AI로 뒤쫓는 MS·구글…클라우드 시장 지각변동
"[집중 리포트] 인공지능 활용, 어디까지 해봤니?"
Plask Launches Stable Diffusion-based AI image generator
"[ICT광장] AI 예술, 창작물인가? 생산품인가?"
누가 승리할 것인가?…이미지 생성 AI시장 놓고 국내외 빅테크 경쟁 각축
"프렌들리AI, 오픈소스 생성형 AI 모델 활용지원 ‘서버리스 엔드포인트’ 출시"
Navigating the AI Landscape: How Parents Can Guide Their Children Safely
"""웹툰 그리기 어렵지 않네""…AI 웹툰 서비스 '투닝' 써보니[방과후 AI]"
"[AI 리뷰] ""생성 인공지능이 만든 이미지, 확실하게 식별한다!""... 메타, AI 이미지 워터마킹 솔루션 '스테이블 시그니처' 오픈소스로 공개"
"'상금 13억원' 버거킹의 AI 와퍼 공모전… ""가장 기발한 와퍼를 생성하세요"""
"인텔, 메인스트림 '아크 A580' GPU 공식 출시…'24만원' 가성비 눈길"
Multimodal AI race intensifies with OpenAI’s latest image generator
"국내 최초 AI 게임잼, '2023 GenAI Game jam' 대전서 성료"
"'상금 13억원' 버거킹의 AI 와퍼 공모전… ""가장 기발한 와퍼를 생성하세요"""
The Race to Prevent ‘the Worst Case Scenario for Machine Learning’
렌즈 없는 세계 최초의 'context-to-image' 카메라 공개
"생성 AI가 만든 이미지, 확실하게 식별한다!...메타, 페이스북·인스타그램·스레드에 업로드된 AI 생성 이미지에 라벨 지정"
A.I. May Help Design Your Favorite Video Game Character
"카카오벤처스, AI 경량화 스타트업 '스퀴즈비츠'에 투자"
日서 AI로 만든 연예인 합성사진 잇따라…법적 영향은?
"Stability AI CEO ""AI, 인류 통제에 관심 없을 것"""
[TECH meets DESIGN] AI 카메라 - 피사체 없이도 사진 찍는다
"한국딥러닝, 말로 만드는 3D 생성형 인공지능 에셋 플랫폼 론칭"
[스프] AI가 내 사진을 마음대로 가져간다면?
"""웹툰 제작 SW의 진정한 초격차""…툰스퀘어, '매직 AI' 글로벌 선보여"
An Art Professor Says A.I. Is the Future. It’s the Students Who Need Convincing.
This Robot Can Paint. But Is It Art?
"퀄컴과 마이크로소프트, 빌드 2023에서 온디바이스 AI 확장 위해 협력키로"
"성장 멈추고 얼어 붙는 글로벌 게임시장... 'AI', '자동차' 등과 결합해 활로 찾는다"
"한국딥러닝(주), Text to 3D '초거대' 인공지능 기술 개발 나서"
국내 스타트업 손에 Text to 3D ‘초 거대 인공지능’ 탄생한다
"생성 AI로 만든 누드 사진, 인터넷서 인기몰이"
"브이캣, 신진우 카이스트 AI 대학원 석좌교수 고문 위촉... ""차세대 영상 자동생성 기술 고도화!"""
"브이캣, 세계적 석학 신진우 KAIST AI 대학원 석좌교수 영입"
"Watermarking ChatGPT, DALL-E and other generative AIs could help protect against fraud and misinformation"
"브이캣, AI 광고자동제작 솔루션 SSG닷컴에 공급"
This Tool Could Protect Artists From A.I.-Generated Art That Steals Their Style
Can We No Longer Believe Anything We See?
"""누가 그림 잘 그릴까""…이미지 생성AI 실력 따져보니"
The Alt-Right Manipulated My Comic. Then A.I. Claimed It.
"[주간투자동향] 에니아이, 157억 원 규모의 프리-시리즈A 투자 유치"
"When it comes to artistic creation, is AI a friend or foe?"
“생성형 AI의 현주소” 주요 생성형 AI 서비스 둘러보기
"Text-to-image AI: powerful, easy-to-use technology for making art and fakes"
How Is Everyone Making Those A.I. Selfies?
Disinformation Researchers Raise Alarms About A.I. Chatbots
The 2022 Good Tech Awards
"[생성형 AI(Generative AI), 인간의 창작 영역을 넘본다! (6)] Generative AI가 그리는 이미지, 전문가도 인정하다! (下)"
A.I. Turns Its Artistry to Creating New Human Proteins
"[C컷] AI 사진, 얼굴이 왜 이래?"
“올해보단 내년이다” CES 2023으로 본 AI 기반 PC의 가능성
[찬이의 IT교실] 이미지 생성 AI ③…어떻게 사용해요?
"A Coming-Out Party for Generative A.I., Silicon Valley’s New Craze"
"A New Area of A.I. Booms, Even Amid the Tech Gloom"
AI image generation is advancing at astronomical speeds. Can we still tell if a picture is fake?
경남교육청 ‘2024년 인공지능 활용 수업 도움 자료’보급
"""작가의 상상이 그림이 된다""…삼성·인텔 AI 전시회 가보니"
생성AI ‘아마존 Q’로 클라우드 시장 지키려는 AWS
"[이득우칼럼] 21세기 프랑켄슈타인, 인공지능아트 기술"
AI의 발달 이면에는 추락하는 저작권 의식과 윤리 의식이 있다
게이밍에서 AI까지 다재다능한 엔비디아 '지포스 RTX 40 슈퍼' [2024 기대주]
"경남교육청, ‘2024년 인공지능 활용 수업 도움 자료’ 보급"
"""생성 AI 민주화 선언!"" ETRI...2초 만에 뚝딱 이미지 만드는 생성 AI 모델 3종, 대화형 시각언어모델 2종 오픈소스로 공개"
95년생 '천재 소녀'에 美 발칵…6개월 만에 3900억 '대박' [조아라의 IT's fun]
[칼럼] 글로벌 산업 트렌드 '생성형 AI'가 제조 산업에 미치는 영향
키사이트 경영진이 바라본 2024년 주목해야 할 '인공지능'에 대한 예측과 인사이트
"LION ROCKET, webtoon creation AI startup, Raises Follow-on Investment from CJ Investment"
"""1초도 안걸린다"" 더 빠른 스테이블 디퓨전 XL 터보 공개"
"구글, '시공간 확산' 비디오 생성 모델 공개...""실감 나는 영상 생성"""
"스톡폴리오, CES 2024서 Text-to-Video 솔루션 'Pixt AI' 선보여... ""'왕초보'도 손쉽게 아이디어 영상화할 수 있어!"""
"[한경유레카 특징주] 폴라리스오피스, AI와의 결합으로 사업 다각화 기대"
"美 아티스트, 이미지 생성형 AI에 집단 소송…""英도 동참할 듯"""
"영화 음악부터 소음까지 생성··· 스테이빌리티AI, AI 음악 생성 모델 ‘스테이블 오디오’ 공개"
"인류 미래가 달린 AI 복마전2: 인공지능 시장의 숨은 강자, 마이크로소프트가 OpenAI를 품은 속셈"
"툰스퀘어, CES 2024서 생성형 AI기술 담은 '투닝스튜디오' 소개해... ""저비용·고품질의 웹툰 제작환경 조성"""
"AI기반 웹툰 제작 엔진 개발사 ‘오노마에이아이’, 프리 A 투자유치"
"블로그 | CES 2024 뒤덮은 ‘AI PC’, 실용적 의미는?"
CES 2024를 뒤덮은 ‘AI PC’는 소비자에게 무엇을 의미할까?
"Toonsquare Introduces 'Tooning Studio' with Generative AI Technology at CES 2024... ""Creating Low-Cost, High-Quality Web"
"SqeezeBits, AI Lightweight Technology Startup, Secures $2 Million (KRW 2.5Billion) Pre-Series A Funding"
"“낙서를 멋진 그림으로” 스테이블 AI, 스테이블 두들 출시"
"""In 5~10 years, most of the movie sound will be Gaudiolab's work."""
"마인즈앤컴퍼니, ‘Fake or Real: AI 생성 이미지 판별 경진대회’ 개최"
"블리자드, 인공지능 활용해 게임 개발한다"
[Parmy Olson] Don't believe your eyes in AI era
[매경춘추] 생성형 AI 톺아보기
"""메타버스 시대""… 생성형 AI 기반 디지털 휴먼 기술 전망"
"스터빌리티AI, 개발자용 애니메이션 제작 도구 출시"
"[2023 게임포럼] ""게임 개발 도구로 활용될 AI, 게임사 경쟁력 될 것"""
"""치명적 바이러스 만들 것""…생성 AI가 인류 멸망시킬 가능성은 [긱스]"
Instant Videos Could Represent the Next Leap in A.I. Technology
Regulating AI: 3 experts explain why it's difficult to do and important to get right
University research team develops highly stable long-life secondary battery materials for EVs and ESSs
"[미네르바의 눈] ‘챗GPT, 스테이블 디퓨전’을 보면서, ‘특이점’ 이미 와 버린 것은 아닌지"
"[생성형 AI(Generative AI), 인간의 창작 영역을 넘본다! (8)] 내가 만든 콘텐츠로 생색내고 부(富) 챙기는 AI 테크기업들, 더는 두고 볼 수 없다? (上)"
"'생성 AI' 충격 연구 보고, ""오는 2032년까지 美 현재, 직업에서 90%가 없어지거나 변화될 것!"""
"“사진 촬영부터 영화 감상, 이제는 검색까지” 일상에 스며든 AI 서비스 12가지"
"""생성형 AI-2""… 자동차 산업의 새로운 시대를 연다"
"MS, '움직임'까지 조정 가능한 비디오 생성 AI 출시"
"""고성능 게이밍·AI에 탁월해"" AMD, '라데온 RX 7600 XT' GPU 발표"
"엔비디아, 새로운 지포스 시리즈, AI 툴 등 발표…생성형 AI 활용 확대"
"엔비디아 스튜디오, 크리에이터 위한 새로운 RTX, AI 가속 툴, 시스템 공개"
[이광빈의 플랫폼S] 스위프트 음란 딥페이크…'N번방 쓰나미' 불길한 전조?
"When A.I. Bridged a Language Gap, They Fell in Love"
"AI선거전략연구소 전문위원 이동신 교수, '더 쉽고, 빠르고, 새로운 방법으로 나를 어필하는 방식' 특강 마련"
낮아지는 제작 문턱··· 업무용 'AI 합성 콘텐츠'가 온다
[박시은 기자가 만난 사람들] AI선거전략연구소 이동신 전문위원으로부터 'AI 선거 홍보전략'을 배우다
"""월 3만원이면 딥페이크 영상 제작""…각국 선거 앞두고 '가짜 뉴스' 경보"
Multi-modal AI gains global traction as technology advances
"유창한 중국어 구사하는 테일러 스위프트?…""또 속았다"""
"개리 겐슬러 ""AI, 미래 금융 위기 초래한다"" 경고...거래소 신원 검증 문제 우려도"
"[브랜드평판] 포스코DX, IT서비스 상장기업 2월 1위···삼성SDS·현대오토에버 상위권"
"마이크로소프트, AI 트렌드 3가지 공개"
“돈 값 못하고 엉망… MS AI 서비스 ‘코파일럿’ 기대 못 미쳐”
2024년 주목해야 할 3가지 AI 트렌드 '소형언어모델·멀티모달 AI·과학발견의 혁명'
"마이크로소프트, 코파일럿 도입으로 업무 생산성 향상 지원"
"엔비디아, 22년 만에 아마존 제쳤다…종가 기준 시총 4위로"
"[생성형 AI의 무기, ‘연결’②] 국내 AI 플러그인 기능의 동향과 한계점"
"디지털융합교육원에서 펼쳐진 혁신적인 문서 작업의 미래, 박시은 교수의 '마이크로소프트 코파일럿' 강의 성료"
"Google, Microsoft's AI Models Misfires on Super Bowl Predictions, Revealing Flaws in GenAI Logic"
Microsoft to Unveil New Xbox Series and Handheld Console by 2026: Report
"삼성SDS, 2023 매출 13조 2768억 원…전년比 23% 감소"
¿Este motor de búsqueda impulsado por IA puede remplazar a Google?
"[생성형 AI의 무기, ‘연결’①] 글로벌 AI 챗봇 서비스의 ‘플러그인’ 기능 활용"
"마이크로소프트, AI 혁신 통한 비즈니스 성공 사례 공개"
"삼성SDS, 작년 영업익 8082억…""생성형 AI·물류 사업 위해 M&A 추진""(종합)"
"MS, 'CRM·AICC' 통합 코파일럿 출시...기업 서비스 본격 확장"
3D 설계 특화 AI…다쏘시스템의 도전은 성공할까
편리한데 피곤하다? '구독경제' 커지니 벌어진 일들
The Year Chatbots Were Tamed
'클라우드' 자리 잡았나...삼성 SDS 4Q 영업익 개선세 예상
"“AI, 생일 축하 노래 만들어줘”"
Can This A.I.-Powered Search Engine Replace Google? It Has for Me.
"MS, 구독 기반 챗봇인 AI 코파일럿 프로(Copilot Pro) 월 20달러에 출시"
"마이크로소프트, 코파일럿에 새로운 AI 이미지 제작 기능 추가"
Estos fueron los anuncios del Super Bowl 2024
"MS, 개인용 AI 서비스 월 20달러"
"삼성SDS, 물류사업 부진에 지난해 외형·이익 동반 후퇴"
GERMANY SIEMENS AG
Microsoft Offers Copilot AI Subscription for Small Businesses
"삼성SDS, 클라우드 결합한 생성형 AI로 B2B 공략"
"삼성SDS, 'AI 시대 오피스&라이프' 유튜브 영상 이벤트"
디지털융합교육원 'AI활용 교육행정 업무효율화 원데이 클래스' 성공적 마무리
"이든티앤에스, 오픈-Ko LLM 리더보드서 상위권 성적 거둬"
"The Super Bowl Ads, Ranked"
"[CES 2024] 삼성SDS, 기업 혁신 도울 ‘FabriX’·‘Brity Copilot’ 공개"
"Microsoft, 새로운 PC 및 노트북에 Copilot 키 도입: AI 통합 강화"
"MS, AI 도우미 '코파일럿' 유료 모델에 모바일 플랫폼까지 '영역 확장'"
Microsoft Introduces Copilot Key on New PCs and Laptops: Enhancing AI Integration
Microsoft AI Copilot Arrives on Apple Products
"""챗봇에 바로 접속""...MS, 키보드에 Copilot 키 탑재 PC 나온다"
검색시장에서 구글 아성 흔들리는 건 시간문제
"MS, 코파일럿(Copilot) 키 탑재한 윈도우 키보드 출시 공개"
Hancom to launch AI assistance software similar to Microsoft's Copilot
"지멘스-MS, 제조업체 생산성 향상 위한 산업용 AI Copilot 출시"
"Copilot RPA 전문기업 디티나우, 생성형 AI 결합 Brity 자동화 서비스 고도화"
[AI강화 삼성SDS] '양산형 솔루션' 지적 넘어설까
"MS, GPT-4 기능 탑재된 안드로이드용 무료 코파일럿(Copilot) 앱 출시"
"""대장주, 어쩌다가"" 힘못쓰는 애플 주가…결국 'MS'에 왕좌 내줬다[놓치지 말아야할 한경비즈니스③]"
"강남구,MS와 인공지능 기술· 취업 특강 개최"
[박남기의 AI시대 교육법㉛] 대화형 LLM 기반 생성 AI의 연구 활용 실험(1-2)
"[AT 산업 단신] 포스코, 한화에어로스페이스-한화시스템, 삼성전자, KAI, 삼성SDS"
“바드에서 제미나이로”… 생성형 AI 대반격 선언한 구글
"MS, 초거대 AI '코파일럿(Copilot)' 지원"
"삼성SDS, 생성형 AI 도입 위한 FabriX 플랫폼과 Brity Copilot 솔루션 최초 공개"
"[포토]이승준 시니어 스페셜리스트, Microsoft 365 Copilot 설명"
"지속되는 불황·인재난, 생존 위한 생산성 AI·자동화 급성장"
"MS, 이메일 및 문서용 '코파일럿(Copilot) AI 도구' 판매 시작"
"AI 탄 MS, 장중 시총 3조弗 첫 돌파"
삼성SDS 4분기 매출 3조3770억원…전년比 20.5% 감소
AI시대 오피스 라이프?...유튜브에서 찾아보자
"실적 발표 앞둔 MS, ‘3조 클럽’ 입성 코앞으로"
[지구촌 한줄뉴스](종합) 미국 1월 소비자물가·엔 달러 환율·뉴욕증시·칠레 복권 당첨금·칠레 구리 생산·MS주가·자궁경부암
"AI발 지각변동... M7이 끌고, 노·토가 민다"
"[클로즈APP] ""나 혼자만 명절 탈주""···MS 코파일럿 생성 가상 시나리오는?"
"알리바바 클라우드, 4년 연속 가트너 매직 쿼드런트 리더로 선정"
"강남구, 마이크로소프트와 함께하는 미래기술 및 취업특강 개최"
"잼팟-마이크로소프트, Azure OpenAI 서비스 기술 및 Copilot 활용 개발자 생산성 증대 위한 협력 체결"
'PC→AI 제왕' 권토중래 꿈꾸는 MS…애플과 시총 1위 경쟁
[박남기의 AI 시대 교육법 ⑲] 프로그래밍AI (Copilot)와 디지털외계인
"""온디바이스 AI, 딥X 구현 최고…전통기업 AI 전환 눈길"""
"MS, 작년 4분기 매출·주당순이익 ‘어닝 서프라이즈’"
"고금리에도 美증시 강세 주도… S&P500 올 시총증액분 70% 차지[Who, What, Why]"
"美 증시, 올 빅테크 인공지능에 '주목'"
"씨젠, 기술공유사업 추진 위해 마이크로소프트와 협력"
"MS, 정확도 조정 가능한 챗봇 '데우칼리온' 추가...""정확도 낮추면 창의적 글쓰기 가능"""
학생들에게 추천할만한 AI 기반 코딩 도구 Copilot
대기업 SI 작년 실적 '쑥쑥'…디지털 전환 덕분에
이과 쏠림…AI 발달로 가장 큰 타격 받는다
AI Key to Be Featured in Upcoming Computer Keyboards
"'IT 판사' 강민구 ""AI 시대는 운명…위험성 인식하고 책임감 있게 사용해야"""
"Microsoft, AI 통합 후 Edge 브라우저 이름 변경"
출시 예정 컴퓨터 키보드에 탑재될 AI 키
AI can now attend a meeting and write code for you here's why you should be cautious
<IT 사랑방> LLM이라는 거대한 파도
애플보다 마이크로소프트 투자가 더 나은 이유
"Generative AI, the race for supremacy in 2023 and beyond"
"삼성家 이부진 지분 전량 매각…삼성SDS, 기업가치 영향 없나"
[엔터프라이즈핫이슈] 하드웨어·동영상까지 AI 격전지로
Microsoft Renames Edge Browser After AI Integration
[CES 2024] 명불허전 K-테크-… S.M.A.R.T로 본 키워드
"Apple, iOS 18에 'Apple GPT' 도입, AI 기능으로 iPhone 강화"
"씨젠, MS와 손잡고 '팬데믹 대응 신약개발' 잰걸음"
"Apple to Introduce 'Apple GPT' in iOS 18, Enhancing iPhone with AI Capabilities"
사상 최고가 행진 속 고개 드는 AI 거품론
"델 테크놀로지스, AI 가속 위한 NPU 탑재 프리미엄 노트북 'XPS' 신제품 공개"
"델 테크놀로지스, AI 가속 위한 NPU 탑재 프리미엄 노트북 'XPS' 신제품 공개"
"델 테크놀로지스, AI 가속 위한 NPU 탑재 프리미엄 노트북 'XPS' 신제품 공개"
Microsoft AI Keyboard
"중국, 시멘트산업 탈탄소화 위해 글로벌 협력키로"
[박남기의 AI시대 교육법㉙] 대화형 LLM 기반 생성 AI의 연구 활용 실험(1)
