"美 AI기업, 대선후보 이미지 생성 막는다…“선거 왜곡 우려”"
"[ICT광장] AI 예술, 창작물인가? 생산품인가?"
Friday Briefing: Will North Korea Attack?
4.10 총선과 가짜뉴스 대처법
"강화되는 글로벌 AI규제, 국내 산업계 미칠 영향은"
Midjourney Unveils V6 Image Generator Update with Astonishing Realism
Cómo la inteligencia artificial está remodelando la casa de tus sueños
이상한 나라의 앨리스
A Rising Star in Fashion Who Sees No Future in New York
"만드는데 2분, 검증은 3일…한동훈·이재명도 '딥페이크' 당할 판"
How A.I. Is Remodeling the Fantasy Home
키사이트 경영진이 바라본 2024년 주목해야 할 '인공지능'에 대한 예측과 인사이트
Meta Calls for Industry Effort to Label A.I.-Generated Content
"MBN 예능 포스터, '생성 AI' 활용 눈길"
The U.S. Economy Continues to Defy Expectations
"미드저니, 놀라운 현실감으로 V6 이미지 생성기 업데이트 공개"
[김용태 트렌드 트레킹] (81) AI의 실력 왜 일취월장하나
생성형 인공지능 시대가 요구하는 개방성
[전망] 이코노-럭스! 2024년 국내 패션시장을 관통할 트렌드 키워드 10
An Artist in Residence on A.I.’s Territory
디지털 에이전시에 물어봤습니다 “AI 쓸만하세요?”
농협카드 “챗GPT 가장 인기…올해만 15억8000만원 결제 돼”
호남대 행정학과 'AI 활용' SNS 홍보 작품 제작
"패스트캠퍼스, 2024년 AI 교육 트렌드 발표"
[ANNUAL BRIEF 2024] 인터뷰 | 곽재우 법무법인 광장 변호사
"동아대 의상섬유학과 정임주·김지연 박사과정생, 한국의류산업학회 우수논문 발표상 수상"
인기 게임 '앵그리 버드'를 AI로 복제했다고?
"Meta to Start Labeling AI Images in Facebook, Instagram, and Threads as 2024 Election Approaches"
Copyrights and authorship in age of generative AI
Meta to Require Political Advertisers to Disclose Use of A.I.
AI Industry Analysis- ChatGPT's Impact on the Digital Landscape
"'민트베어' 캐릭터, AI 열풍 속에서 교육의 새로운 메시지를 전달하다!"
"[창간 38주년 특별기획] 생성형 AI가 가져온 변화, 그리고 미래"
"AI가 그림 그리는 시대, 미대 입시도 바뀌어야 합니다"
당신의 커뮤니티는 어떤 모습인가요?
"""나에 대한 고민, 질문을 던져라"" AI·로봇 과학자들 조언"
"SBA, G밸리 기업 중심으로 '스마트워크 IT 기술세미나' 성료"
A Creator (Me) Made a Masterpiece With A.I.
"가짜뉴스, AI시대에는 어떻게 될까[김현아의 IT세상읽기]"
Uncovering 7 examples of bias in AI-generated images
"Black Artists Say A.I. Shows Bias, With Algorithms Erasing Their History"
"저자 최혜림, 첫 시집'사랑 하나 사랑 둘 사랑 셋' 발간"
"베리에이셔널 AI, 머크와 협업하는 생성 AI 프로젝트 공개"
"""제주 최초의 AI 예술"" 접목한 제주 마을 지키는 사람들 이야기"
"서울경제진흥원, G밸리'스마트워크 IT 기술세미나' 성료"
How to Use A.I. to Edit and Generate Stunning Photos
"[에바 존의 문화산책] 2024년, 인공지능의 해 될까"
Generative AI is a minefield for copyright law
Another Side of the A.I. Boom: Detecting What A.I. Makes
"LION ROCKET, webtoon creation AI startup, Raises Follow-on Investment from CJ Investment"
How to Use A.I. for Family Time
AI혁명發 번영 혹은 분열...가드레일 세워야[마누엘 무니즈의 AI혁명]
An Art Professor Says A.I. Is the Future. It’s the Students Who Need Convincing.
AI 시대에 인문학을 배워라? [SDF다이어리]
Generative AI in Entertainment: Exploring the Potential and Economics of an AI-Generated Future
"인공지능(AI) 기술진보 예술계까지 영향… 예술인 ""위협 느껴"""
"[인터뷰] 프롬프트 엔지니어링 접목 AI 예술, 인간을 사로잡을 수 있을까"
"생성AI 시대, 할리우드 작가들이 파업한 이유는?"
[권오정 칼럼] ‘AI혁명’ 시대
¿Qué sigue para la inteligencia artificial? El próximo salto estaría en los videos instantáneos
Can We No Longer Believe Anything We See?
Instant Videos Could Represent the Next Leap in A.I. Technology
[SPECIAL] 인공지능과 함께 뮤지컬 만들기① - 인공지능은 예술가의 적일까 친구일까? [No.224]
"""20년 내 10억 대 휴머노이드 로봇 운영 전망"" 예측에 일론 머스크 ´공감´"
​[이용민 칼럼] 챗지피티 등 AI가 만든 창작물의 저작권은?
"The Future of ChatGPT- II: A New Era of AI, Revolutionizing Interactive Learning"
"챗GPT의 미래 ㅡ 인공지능의 새로운 시대, 대화형 학습의 혁명(02)"
"[뉴공 아카이브]박태웅(한빛미디어 원장): 본격화되는 ‘AI 디스토피아’ 논쟁..핵심은? AI의 기술의 현주소와 위험성은? 전문가들, “챗GPT, 차세대 모델 개발 중단하라” 빅테크 AI 경쟁 속 AI 가이드라인은?"
AI 창작물의 저작권 인정 문제
"디지털 전환, 의류산업 생태계 바꾼다"
"When it comes to artistic creation, is AI a friend or foe?"
"[인터뷰] 길 페리 D-ID 대표 ""AI가 닷컴·암호화폐처럼 거품이 되진 않을 것"""
Can machines be self-aware? New research explains how this could happen
"울산시립미술관, 2023년 상반기 3회차 시민아카데미 수강생 모집"
"美 아티스트, 이미지 생성형 AI에 집단 소송…""英도 동참할 듯"""
"[생성형 AI(Generative AI), 인간의 창작 영역을 넘본다! (6)] Generative AI가 그리는 이미지, 전문가도 인정하다! (下)"
"[생성형 AI(Generative AI), 인간의 창작 영역을 넘본다! (4)] Generative AI가 그리는 이미지, 전문가도 인정하다! (上)"
인공지능의 시대 그림부터 회의록까지 정리해 주는 AI 프로그램 모음
"포춘, 글로벌 50대 AI 혁신기업 선정"
[Opinion] 인공지능이 그린 미술 [미술/전시]
인공지능이 창작자를 대체할 수 있을까?
[Opinion] AI가 내 일자리를 빼앗아갈 줄은 예상했지만 이런 식은 아니었어! [문화 전반]
"""3D modeling will be the next major media"""
"[예술동네 엿보기] 인공지능 예술작품, 과연 누구의 것인가?"
AI가 스스로 설명하는 ‘생성형 AI ’ 와 ‘ 인공일반지능’
How-To : AI를 이용해 무료로 나만의 미술 작품을 만드는 방법
The 2022 Good Tech Awards
"AI가 찍은 사진, 호주 콘테스트에서 우승"
"아이유 뮤직비디오 한 장면, AI로 그려봤습니다"
A.I.-Generated Art Is Already Transforming Creative Work
"구글, 음악용 챗GPT 발명...언제 출시?"
"Synthetic futures: my journey into the emotional, poetic world of AI art making"
"해외 아티스트 3人, AI 이미지 생성 프로그램 개발사에 집단 소송 제기…예술가 권리 침해·저작권 위반 주장"
"""인공지능이 그림도 그려요""... AI의 발전, 창작의 영역까지 침범"
"[생성형 AI(Generative AI), 인간의 창작 영역을 넘본다! (2)] ‘AlphaCode’의 코딩 능력, 콘테스트 참가자 중 상위 28%에 속한다!"
"[KISTI과학향기]예술계를 떠들썩하게 달구고 있는 'AI 화가', 이미지 생성 AI"
[포토] AI가 그린 소양강처녀와 춘천의 모습
Are A.I.-Generated Pictures Art?
[이학무의 테크리딩] AI 성공 키워드는 산업별 최적화한 경험과 지식
An A.I.-Generated Picture Won an Art Prize. Artists Aren’t Happy.
